Issue Description,Assignees to the Issue,Link
Move `CornerRadius` to `BorderElement`,,https://github.com/xamarin/Xamarin.Forms/issues/1814
Button text does not truncate,,https://github.com/xamarin/Xamarin.Forms/issues/1812
[iOS] Hidden NavigationBar causes layout to adjust when navigating,,https://github.com/xamarin/Xamarin.Forms/issues/1807
EntryCell Text Binding fails when iOS Auto-corrects text when the EntryCell loses focus (clicking outside of Entry),,https://github.com/xamarin/Xamarin.Forms/issues/1806
TabbedPage issue while tapping multiple times with user interactive custom control,,https://github.com/xamarin/Xamarin.Forms/issues/1796
Desktop support: can't set a single modifier on an accelerator (macOS),,https://github.com/xamarin/Xamarin.Forms/issues/1749
"Xamarin Forms WebView first time do Google search navigation, CanGoBack will return false",,https://github.com/xamarin/Xamarin.Forms/issues/1738
[Android] ListView Cell height not adjusted when using large display size and font,,https://github.com/xamarin/Xamarin.Forms/issues/1735
[Enhancement] Checkbox Control,,https://github.com/xamarin/Xamarin.Forms/issues/1728
[CSS] pseudo-element selectors,,https://github.com/xamarin/Xamarin.Forms/issues/1723
"[F100] Bordered views, e.g. grid view",,https://github.com/xamarin/Xamarin.Forms/issues/1695
[F100] MediaPlayer View,,https://github.com/xamarin/Xamarin.Forms/issues/1692
[Enhancement] Map with shapes from pin,,https://github.com/xamarin/Xamarin.Forms/issues/1673
[iOS] Wrong behaviour when rapidly tapping multiple cells in TableView on iOS,,https://github.com/xamarin/Xamarin.Forms/issues/1655
[Android] Tabs navigation fault after removing a tab,,https://github.com/xamarin/Xamarin.Forms/issues/1644
Desktop support: Can't set MenuItem.Icon with an image from an asset catalog (macOS),,https://github.com/xamarin/Xamarin.Forms/issues/1641
Desktop support: MenuItem.Command CanExecute delegate not visually respected (macOS),,https://github.com/xamarin/Xamarin.Forms/issues/1638
Desktop support: MenuItem.Command binding doesn't work (macOS),,https://github.com/xamarin/Xamarin.Forms/issues/1637
Desktop support: Setting MenuItem.IsEnabled has no effect (macOS),,https://github.com/xamarin/Xamarin.Forms/issues/1636
ListView highlight still visible after SelectedItem = null when ListView hosted inside NavigationPage as Detail of MasterDetailPage on UWP,,https://github.com/xamarin/Xamarin.Forms/issues/1633
Transparent ToolbarItem after moving back from page iOS Only ,,https://github.com/xamarin/Xamarin.Forms/issues/1631
"[Android] TapGestureRecognizer do not fire the tapped event on ""normal"" tap/click.",,https://github.com/xamarin/Xamarin.Forms/issues/1628
[macOS] NavigationBar of Modal overlap content with FullSizeContentView & TitlebarAppearsTransparent,,https://github.com/xamarin/Xamarin.Forms/issues/1608
[Android] Incorrect warning about a missing file when using SVG in the Android app,,https://github.com/xamarin/Xamarin.Forms/issues/1582
"ViewCell with Grid incorrectly calculates size for last column if it is using Width=""*""",,https://github.com/xamarin/Xamarin.Forms/issues/1568
Android - ButtonRenderer not using TextFormatted.,,https://github.com/xamarin/Xamarin.Forms/issues/1565
Listview memoryleak when using datepicker,,https://github.com/xamarin/Xamarin.Forms/issues/1548
[UWP] ExportImageSourceHandler doesn't work for Toolbar.Icon,,https://github.com/xamarin/Xamarin.Forms/issues/1541
Forms Map resets back to last set region on resizing,,https://github.com/xamarin/Xamarin.Forms/issues/1520
Frame ignores Z-index on Android when using FastRenderers in Xamarin.Forms 2.5,,https://github.com/xamarin/Xamarin.Forms/issues/1508
MasterDetailPage layout issues on iPhone X in landscape orientation,,https://github.com/xamarin/Xamarin.Forms/issues/1491
"Listview with a single item loses binding, does not respond to tapped event",,https://github.com/xamarin/Xamarin.Forms/issues/1477
Context action are not changed when selected item changed on Android,,https://github.com/xamarin/Xamarin.Forms/issues/1455
Disabled button passes user tap to control behind it,,https://github.com/xamarin/Xamarin.Forms/issues/1454
Using Native View Embedding fails if using a Fragment for the native view,,https://github.com/xamarin/Xamarin.Forms/issues/1431
Webviews aren't being garbage collected when the containing page is popped,,https://github.com/xamarin/Xamarin.Forms/issues/1430
Inconsistent behavior of Push/PopModalAsync,,https://github.com/xamarin/Xamarin.Forms/issues/1427
"Current Application gets overridden, causes application level resources to disappear",,https://github.com/xamarin/Xamarin.Forms/issues/1418
[UWP] TapGestureRecognizer No Longer Blocks List View Item Tapped Event,,https://github.com/xamarin/Xamarin.Forms/issues/1406
Picker SelectedItem property does not work in a ViewCell,,https://github.com/xamarin/Xamarin.Forms/issues/1393
[UWP] The SelectedItem in a ListView is not highlighted when set while constructing a page,,https://github.com/xamarin/Xamarin.Forms/issues/1356
Android status bar isn't set on start of the application,,https://github.com/xamarin/Xamarin.Forms/issues/1348
[Feature Request] App Shortcuts akin to AppLinks,,https://github.com/xamarin/Xamarin.Forms/issues/1341
Scrollview does not resize when ContentSize changes when inside a Detail page,,https://github.com/xamarin/Xamarin.Forms/issues/1332
